,time,time2,year,month,photo,lightperiod,monthdn,lvl,lvl_stage,temp,total,p_event,p_day,p_total,p_lvl,p_date,b_lvl,b_timecode,barrier,b_total,b_time,barrier2,b_total2,s010,s1120,s2130,s3140,s4150,s50
13/09/2018,1,01:00:00,2,1,4,2,2,5.35,3,14.52,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,2,02:00:00,2,1,4,2,2,5.35,3,14.49,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,3,03:00:00,2,1,4,2,2,5.34,3,14.33,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,4,04:00:00,2,1,4,2,2,5.33,3,14.24,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,5,05:00:00,2,1,4,2,2,5.33,3,14.18,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,6,06:00:00,2,1,1,2,2,5.32,3,14.13,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,7,07:00:00,2,1,1,1,1,5.32,3,14.12,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,8,08:00:00,2,1,1,1,1,5.31,3,14.11,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,9,09:00:00,2,1,2,1,1,5.31,3,14.2,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,10,10:00:00,2,1,2,1,1,5.3,3,14.25,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,11,11:00:00,2,1,2,1,1,5.3,3,14.24,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,12,12:00:00,2,1,2,1,1,5.27,3,14.5,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,13,13:00:00,2,1,2,1,1,5.23,3,14.52,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,14,14:00:00,2,1,2,1,1,5.23,3,14.67,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,15,15:00:00,2,1,2,1,1,5.25,3,14.77,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,16,16:00:00,2,1,2,1,1,5.26,3,14.81,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,17,17:00:00,2,1,2,1,1,5.26,3,14.8,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,18,18:00:00,2,1,3,1,1,5.27,3,14.82,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,19,19:00:00,2,1,3,1,1,5.26,3,14.8,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,20,20:00:00,2,1,3,2,2,5.26,3,14.78,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,21,21:00:00,2,1,4,2,2,5.26,3,14.73,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,22,22:00:00,2,1,4,2,2,5.26,3,14.69,0,,,,,,,,,,,,,0,0,0,0,0,0
13/09/2018,23,23:00:00,2,1,4,2,2,5.25,3,14.63,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,0,00:00:00,2,1,4,2,2,5.24,3,14.59,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,1,01:00:00,2,1,4,2,2,5.24,3,14.56,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,2,02:00:00,2,1,4,2,2,5.23,3,14.54,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,3,03:00:00,2,1,4,2,2,5.23,3,14.5,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,4,04:00:00,2,1,4,2,2,5.22,3,14.37,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,5,05:00:00,2,1,4,2,2,5.22,3,14.34,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,6,06:00:00,2,1,1,2,2,5.21,3,14.29,2,,,,,,,,,,,,,0,2,0,0,0,0
14/09/2018,7,07:00:00,2,1,1,1,1,5.21,3,14.22,2,,,,,,,,,,,,,2,0,0,0,0,0
14/09/2018,8,08:00:00,2,1,1,1,1,5.21,3,14.2,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,9,09:00:00,2,1,2,1,1,5.21,3,14.18,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,10,10:00:00,2,1,2,1,1,5.2,3,14.19,0,,,,,,,,,,,,,0,0,0,0,0,0
14/09/2018,11,11:00:00,2,1,2,1,1,5.2,3,14.25,3,,,,,,,,,,,,,0,3,0,0,0,0
14/09/2018,12,12:00:00,2,1,2,1,1,5.2,3,14.32,1,,,,,,,,,,,,,0,1,0,0,0,0
14/09/2018,13,13:00:00,2,1,2,1,1,5.19,3,14.38,1,,,,,,,,,,,,,0,1,0,0,0,0
14/09/2018,14,14:00:00,2,1,2,1,1,5.2,3,14.43,2,,,,,,,,,,,,,0,2,0,0,0,0
14/09/2018,15,15:00:00,2,1,2,1,1,5.18,3,14.49,3,,,,,,,,,,,,,0,3,0,0,0,0
14/09/2018,16,16:00:00,2,1,2,1,1,5.19,3,14.51,2,,,,,,,,,,,,,2,0,0,0,0,0
14/09/2018,17,17:00:00,2,1,2,1,1,5.18,3,14.51,2,,,,,,,,,,,,,0,2,0,0,0,0
14/09/2018,18,18:00:00,2,1,3,1,1,5.18,3,14.56,8,,,,,,,,,,,,,0,8,0,0,0,0
14/09/2018,19,19:00:00,2,1,3,1,1,5.18,3,14.58,4,,,,,,,,,,,,,0,4,0,0,0,0
14/09/2018,20,20:00:00,2,1,3,2,2,5.18,3,14.51,2,,,,,,,,,,,,,0,2,0,0,0,0
14/09/2018,21,21:00:00,2,1,4,2,2,5.17,3,14.46,1,,,,,,,,,,,,,0,1,0,0,0,0
14/09/2018,22,22:00:00,2,1,4,2,2,5.16,3,14.38,2,,,,,,,,,,,,,2,0,0,0,0,0
14/09/2018,23,23:00:00,2,1,4,2,2,5.16,3,14.31,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,0,00:00:00,2,1,4,2,2,5.15,3,14.25,2,,,,,,,,,,,,,0,2,0,0,0,0
15/09/2018,1,01:00:00,2,1,4,2,2,5.15,3,14.17,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,2,02:00:00,2,1,4,2,2,5.15,3,14.12,1,,,,,,,,,,,,,0,1,0,0,0,0
15/09/2018,3,03:00:00,2,1,4,2,2,5.15,3,14.09,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,4,04:00:00,2,1,4,2,2,5.16,3,14.01,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,5,05:00:00,2,1,4,2,2,5.17,3,13.99,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,6,06:00:00,2,1,1,2,2,5.17,3,14.01,6,,,,,,,,,,,,,0,5,1,0,0,0
15/09/2018,7,07:00:00,2,1,1,1,1,5.19,3,13.98,4,,,,,,,,,,,,,0,4,0,0,0,0
15/09/2018,8,08:00:00,2,1,1,1,1,5.23,3,13.97,2,,,,,,,,,,,,,0,2,0,0,0,0
15/09/2018,9,09:00:00,2,1,2,1,1,5.26,3,13.96,2,,,,,,,,,,,,,0,2,0,0,0,0
15/09/2018,10,10:00:00,2,1,2,1,1,5.28,3,13.98,3,,,,,,,,,,,,,0,2,1,0,0,0
15/09/2018,11,11:00:00,2,1,2,1,1,5.31,3,14.01,2,,,,,,,,,,,,,0,2,0,0,0,0
15/09/2018,12,12:00:00,2,1,2,1,1,5.33,3,14.02,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,13,13:00:00,2,1,2,1,1,5.35,3,14.03,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,14,14:00:00,2,1,2,1,1,5.36,3,14.07,2,,,,,,,,,,,,,0,2,0,0,0,0
15/09/2018,15,15:00:00,2,1,2,1,1,5.36,3,14.14,3,,,,,,,,,,,,,0,3,0,0,0,0
15/09/2018,16,16:00:00,2,1,2,1,1,5.37,3,14.15,6,,,,,,,,,,,,,0,6,0,0,0,0
15/09/2018,17,17:00:00,2,1,2,1,1,5.38,3,14.22,5,,,,,,,,,,,,,0,5,0,0,0,0
15/09/2018,18,18:00:00,2,1,3,1,1,5.38,3,14.24,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,19,19:00:00,2,1,3,1,1,5.38,3,14.23,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,20,20:00:00,2,1,3,2,2,5.39,3,14.26,0,,,,,,,,,,,,,0,0,0,0,0,0
15/09/2018,21,21:00:00,2,1,4,2,2,5.38,3,14.26,2,,,,,,,,,,,,,0,2,0,0,0,0
15/09/2018,22,22:00:00,2,1,4,2,2,5.38,3,14.25,3,,,,,,,,,,,,,0,3,0,0,0,0
15/09/2018,23,23:00:00,2,1,4,2,2,5.38,3,14.26,2,,,,,,,,,,,,,0,2,0,0,0,0
16/09/2018,0,00:00:00,2,1,4,2,2,5.37,3,14.25,1,,,,,,,,,,,,,0,1,0,0,0,0
16/09/2018,1,01:00:00,2,1,4,2,2,5.37,3,14.24,1,,,,,,,,,,,,,0,1,0,0,0,0
16/09/2018,2,02:00:00,2,1,4,2,2,5.37,3,14.23,1,,,,,,,,,,,,,0,1,0,0,0,0
16/09/2018,3,03:00:00,2,1,4,2,2,5.36,3,14.22,3,,,,,,,,,,,,,0,3,0,0,0,0
16/09/2018,4,04:00:00,2,1,4,2,2,5.36,3,14.19,2,,,,,,,,,,,,,0,2,0,0,0,0
16/09/2018,5,05:00:00,2,1,4,2,2,5.35,3,14.17,3,,,,,,,,,,,,,0,3,0,0,0,0
16/09/2018,6,06:00:00,2,1,1,2,2,5.34,3,14.14,2,,,,,,,,,,,,,0,2,0,0,0,0
16/09/2018,7,07:00:00,2,1,1,1,1,5.34,3,14.12,5,,,,,,,,,,,,,0,5,0,0,0,0
16/09/2018,8,08:00:00,2,1,1,1,1,5.33,3,14.1,3,,,,,,,,,,,,,0,3,0,0,0,0
16/09/2018,9,09:00:00,2,1,2,1,1,5.33,3,14.09,2,,,,,,,,,,,,,0,2,0,0,0,0
16/09/2018,10,10:00:00,2,1,2,1,1,5.32,3,14.11,2,,,,,,,,,,,,,0,2,0,0,0,0
16/09/2018,11,11:00:00,2,1,2,1,1,5.32,3,14.13,1,,,,,,,,,,,,,0,1,0,0,0,0
16/09/2018,12,12:00:00,2,1,2,1,1,5.3,3,14.15,1,,,,,,,,,,,,,0,1,0,0,0,0
16/09/2018,13,13:00:00,2,1,2,1,1,5.31,3,14.24,0,,,,,,,,,,,,,0,0,0,0,0,0
16/09/2018,14,14:00:00,2,1,2,1,1,5.3,3,14.24,2,,,,,,,,,,,,,0,2,0,0,0,0
16/09/2018,15,15:00:00,2,1,2,1,1,5.28,3,14.3,1,,,,,,,,,,,,,0,1,0,0,0,0
16/09/2018,16,16:00:00,2,1,2,1,1,5.28,3,14.34,0,,,,,,,,,,,,,0,0,0,0,0,0
16/09/2018,17,17:00:00,2,1,2,1,1,5.27,3,14.35,2,,,,,,,,,,,,,0,1,1,0,0,0
16/09/2018,18,18:00:00,2,1,3,1,1,5.26,3,14.35,3,,,,,,,,,,,,,0,3,0,0,0,0
16/09/2018,19,19:00:00,2,1,3,1,1,5.26,3,14.41,4,,,,,,,,,,,,,0,2,2,0,0,0
16/09/2018,20,20:00:00,2,1,3,2,2,5.25,3,14.42,0,,,,,,,,,,,,,0,0,0,0,0,0
16/09/2018,21,21:00:00,2,1,4,2,2,5.25,3,14.45,2,,,,,,,,,,,,,0,2,0,0,0,0
16/09/2018,22,22:00:00,2,1,4,2,2,5.24,3,14.46,3,,,,,,,,,,,,,0,3,0,0,0,0
16/09/2018,23,23:00:00,2,1,4,2,2,5.24,3,14.49,0,,,,,,,,,,,,,0,0,0,0,0,0
17/09/2018,0,00:00:00,2,1,4,2,2,5.23,3,14.46,1,,,,,,,,,,,,,0,1,0,0,0,0
17/09/2018,1,01:00:00,2,1,4,2,2,5.22,3,14.46,2,,,,,,,,,,,,,2,0,0,0,0,0
17/09/2018,2,02:00:00,2,1,4,2,2,5.22,3,14.42,1,,,,,,,,,,,,,1,0,0,0,0,0
17/09/2018,3,03:00:00,2,1,4,2,2,5.21,3,14.41,1,,,,,,,,,,,,,1,0,0,0,0,0
17/09/2018,4,04:00:00,2,1,4,2,2,5.21,3,14.38,1,,,,,,,,,,,,,1,0,0,0,0,0
17/09/2018,5,05:00:00,2,1,4,2,2,5.2,3,14.36,1,,,,,,,,,,,,,1,0,0,0,0,0
17/09/2018,6,06:00:00,2,1,1,2,2,5.2,3,14.32,0,,,,,,,,,,,,,0,0,0,0,0,0
17/09/2018,7,07:00:00,2,1,1,1,1,5.19,3,14.31,2,,,,,,,,,,,,,0,2,0,0,0,0
17/09/2018,8,08:00:00,2,1,1,1,1,5.19,3,14.24,2,,,,,,,,,,,,,0,2,0,0,0,0
17/09/2018,9,09:00:00,2,1,2,1,1,5.19,3,14.13,1,,,,,,,,,,,,,1,0,0,0,0,0
17/09/2018,10,10:00:00,2,1,2,1,1,5.19,3,14.07,1,,,,,,,,,,,,,1,0,0,0,0,0
17/09/2018,11,11:00:00,2,1,2,1,1,5.2,3,14.1,2,,,,,,,,,,,,,0,2,0,0,0,0
17/09/2018,12,12:00:00,2,1,2,1,1,5.2,3,14.15,1,,,,,,,,,,,,,1,0,0,0,0,0
17/09/2018,13,13:00:00,2,1,2,1,1,5.22,3,14.22,0,,,,,,,,,,,,,0,0,0,0,0,0
17/09/2018,14,14:00:00,2,1,2,1,1,5.22,3,14.53,0,,,,,,,,,,,,,0,0,0,0,0,0
17/09/2018,15,15:00:00,2,1,2,1,1,5.23,3,14.67,1,,,,,,,,,,,,,0,1,0,0,0,0
17/09/2018,16,16:00:00,2,1,2,1,1,5.23,3,14.63,2,,,,,,,,,,,,,2,0,0,0,0,0
17/09/2018,17,17:00:00,2,1,2,1,1,5.24,3,14.68,2,,,,,,,,,,,,,1,1,0,0,0,0
17/09/2018,18,18:00:00,2,1,3,1,1,5.25,3,14.77,1,,,,,,,,,,,,,0,0,0,0,0,1
17/09/2018,19,19:00:00,2,1,3,1,1,5.25,3,14.7,6,,,,,,,,,,,,,0,6,0,0,0,0
17/09/2018,20,20:00:00,2,1,3,2,2,5.26,3,14.77,0,,,,,,,,,,,,,0,0,0,0,0,0
17/09/2018,21,21:00:00,2,1,4,2,2,5.26,3,14.81,1,,,,,,,,,,,,,0,1,0,0,0,0
17/09/2018,22,22:00:00,2,1,4,2,2,5.27,3,14.77,2,,,,,,,,,,,,,0,2,0,0,0,0
17/09/2018,23,23:00:00,2,1,4,2,2,5.27,3,14.82,0,,,,,,,,,,,,,0,0,0,0,0,0
18/09/2018,0,00:00:00,2,1,4,2,2,5.27,3,14.82,1,,,,,,,,,,,,,1,0,0,0,0,0
18/09/2018,1,01:00:00,2,1,4,2,2,5.27,3,14.82,1,,,,,,,,,,,,,0,1,0,0,0,0
18/09/2018,2,02:00:00,2,1,4,2,2,5.27,3,14.82,1,,,,,,,,,,,,,0,1,0,0,0,0
18/09/2018,3,03:00:00,2,1,4,2,2,5.27,3,14.78,2,,,,,,,,,,,,,0,2,0,0,0,0
18/09/2018,4,04:00:00,2,1,4,2,2,5.27,3,14.78,0,,,,,,,,,,,,,0,0,0,0,0,0
18/09/2018,5,05:00:00,2,1,4,2,2,5.27,3,14.72,1,,,,,,,,,,,,,0,1,0,0,0,0
18/09/2018,6,06:00:00,2,1,1,2,2,5.27,3,14.63,5,,,,,,,,,,,,,3,2,0,0,0,0
18/09/2018,7,07:00:00,2,1,1,1,1,5.27,3,14.61,1,,,,,,,,,,,,,0,1,0,0,0,0
18/09/2018,8,08:00:00,2,1,1,1,1,5.26,3,14.61,2,,,,,,,,,,,,,0,2,0,0,0,0
18/09/2018,9,09:00:00,2,1,2,1,1,5.26,3,14.61,2,,,,,,,,,,,,,2,0,0,0,0,0
18/09/2018,10,10:00:00,2,1,2,1,1,5.27,3,14.65,0,,,,,,,,,,,,,0,0,0,0,0,0
18/09/2018,11,11:00:00,2,1,2,1,1,5.26,3,14.65,2,,,,,,,,,,,,,0,2,0,0,0,0
18/09/2018,12,12:00:00,2,1,2,1,1,5.26,3,14.72,0,,,,,,,,,,,,,0,0,0,0,0,0
18/09/2018,13,13:00:00,2,1,2,1,1,5.25,3,14.78,2,,,,,,,,,,,,,2,0,0,0,0,0
18/09/2018,14,14:00:00,2,1,2,1,1,5.25,3,14.85,1,,,,,,,,,,,,,0,1,0,0,0,0
18/09/2018,15,15:00:00,2,1,2,1,1,5.25,3,14.91,1,,,,,,,,,,,,,0,1,0,0,0,0
18/09/2018,16,16:00:00,2,1,2,1,1,5.25,3,14.95,0,,,,,,,,,,,,,0,0,0,0,0,0
18/09/2018,17,17:00:00,2,1,2,1,1,5.24,3,14.99,2,,,,,,,,,,,,,0,2,0,0,0,0
18/09/2018,18,18:00:00,2,1,3,1,1,5.23,3,15.04,1,,,,,,,,,,,,,1,0,0,0,0,0
18/09/2018,19,19:00:00,2,1,3,1,1,5.22,3,15.08,6,,,,,,,,,,,,,0,6,0,0,0,0
18/09/2018,20,20:00:00,2,1,3,2,2,5.22,3,15.09,1,,,,,,,,,,,,,0,1,0,0,0,0
18/09/2018,21,21:00:00,2,1,4,2,2,5.21,3,15.08,3,,,,,,,,,,,,,0,3,0,0,0,0
18/09/2018,22,22:00:00,2,1,4,2,2,5.21,3,15.07,2,,,,,,,,,,,,,0,2,0,0,0,0
18/09/2018,23,23:00:00,2,1,4,2,2,5.2,3,15.07,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,0,00:00:00,2,1,4,2,2,5.2,3,15.09,2,,,,,,,,,,,,,0,2,0,0,0,0
19/09/2018,1,01:00:00,2,1,4,2,2,5.2,3,15.1,2,,,,,,,,,,,,,0,2,0,0,0,0
19/09/2018,2,02:00:00,2,1,4,2,2,5.19,3,15.1,1,,,,,,,,,,,,,0,1,0,0,0,0
19/09/2018,3,03:00:00,2,1,4,2,2,5.19,3,15.08,2,,,,,,,,,,,,,0,1,0,0,0,1
19/09/2018,4,04:00:00,2,1,4,2,2,5.18,3,15.04,1,,,,,,,,,,,,,0,1,0,0,0,0
19/09/2018,5,05:00:00,2,1,4,2,2,5.18,3,15.04,1,,,,,,,,,,,,,0,1,0,0,0,0
19/09/2018,6,06:00:00,2,1,1,2,2,5.18,3,14.97,1,,,,,,,,,,,,,0,1,0,0,0,0
19/09/2018,7,07:00:00,2,1,1,1,1,5.19,3,14.96,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,8,08:00:00,2,1,1,1,1,5.18,3,14.92,1,,,,,,,,,,,,,0,1,0,0,0,0
19/09/2018,9,09:00:00,2,1,2,1,1,5.19,3,14.91,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,10,10:00:00,2,1,2,1,1,5.21,3,14.93,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,11,11:00:00,2,1,2,1,1,5.22,3,14.97,1,,,,,,,,,,,,,0,1,0,0,0,0
19/09/2018,12,12:00:00,2,1,2,1,1,5.24,3,14.97,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,13,13:00:00,2,1,2,1,1,5.26,3,14.99,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,14,14:00:00,2,1,2,1,1,5.29,3,14.98,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,15,15:00:00,2,1,2,1,1,5.3,3,14.88,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,16,16:00:00,2,1,2,1,1,5.31,3,14.88,2,,,,,,,,,,,,,0,2,0,0,0,0
19/09/2018,17,17:00:00,2,1,2,1,1,5.33,3,14.92,1,,,,,,,,,,,,,0,1,0,0,0,0
19/09/2018,18,18:00:00,2,1,3,1,1,5.35,3,14.79,1,,,,,,,,,,,,,0,1,0,0,0,0
19/09/2018,19,19:00:00,2,1,3,1,1,5.35,3,14.8,4,,,,,,,,,,,,,0,4,0,0,0,0
19/09/2018,20,20:00:00,2,1,3,2,2,5.36,3,14.94,3,,,,,,,,,,,,,0,3,0,0,0,0
19/09/2018,21,21:00:00,2,1,4,2,2,5.37,3,14.95,3,,,,,,,,,,,,,0,3,0,0,0,0
19/09/2018,22,22:00:00,2,1,4,2,2,5.38,3,14.94,0,,,,,,,,,,,,,0,0,0,0,0,0
19/09/2018,23,23:00:00,2,1,4,2,2,5.38,3,14.93,1,,,,,,,,,,,,,0,1,0,0,0,0
20/09/2018,0,00:00:00,2,1,4,2,2,5.39,3,14.91,1,,,,,,,,,,,,,0,1,0,0,0,0
20/09/2018,1,01:00:00,2,1,4,2,2,5.38,3,14.86,1,,,,,,,,,,,,,0,1,0,0,0,0
20/09/2018,2,02:00:00,2,1,4,2,2,5.38,3,14.77,1,,,,,,,,,,,,,0,1,0,0,0,0
20/09/2018,3,03:00:00,2,1,4,2,2,5.38,3,14.72,1,,,,,,,,,,,,,0,1,0,0,0,0
20/09/2018,4,04:00:00,2,1,4,2,2,5.38,3,14.66,1,,,,,,,,,,,,,0,1,0,0,0,0
20/09/2018,5,05:00:00,2,1,4,2,2,5.37,3,14.55,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,6,06:00:00,2,1,1,2,2,5.37,3,14.49,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,7,07:00:00,2,1,1,1,1,5.36,3,14.49,1,,,,,,,,,,,,,0,1,0,0,0,0
20/09/2018,8,08:00:00,2,1,1,1,1,5.36,3,14.43,2,,,,,,,,,,,,,2,0,0,0,0,0
20/09/2018,9,09:00:00,2,1,2,1,1,5.35,3,14.45,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,10,10:00:00,2,1,2,1,1,5.35,3,14.46,2,,,,,,,,,,,,,2,0,0,0,0,0
20/09/2018,11,11:00:00,2,1,2,1,1,5.34,3,14.46,1,,,,,,,,,,,,,0,1,0,0,0,0
20/09/2018,12,12:00:00,2,1,2,1,1,5.33,3,14.5,2,,,,,,,,,,,,,2,0,0,0,0,0
20/09/2018,13,13:00:00,2,1,2,1,1,5.34,3,14.53,1,,,,,,,,,,,,,1,0,0,0,0,0
20/09/2018,14,14:00:00,2,1,2,1,1,5.34,3,14.56,2,,,,,,,,,,,,,2,0,0,0,0,0
20/09/2018,15,15:00:00,2,1,2,1,1,5.36,3,14.57,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,16,16:00:00,2,1,2,1,1,5.38,3,14.46,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,17,17:00:00,2,1,2,1,1,5.4,3,14.34,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,18,18:00:00,2,1,3,1,1,5.41,3,14.29,2,,,,,,,,,,,,,0,2,0,0,0,0
20/09/2018,19,19:00:00,2,1,3,1,1,5.42,3,14.25,2,,,,,,,,,,,,,0,2,0,0,0,0
20/09/2018,20,20:00:00,2,1,3,2,2,5.42,3,14.22,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,21,21:00:00,2,1,4,2,2,5.42,3,14.23,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,22,22:00:00,2,1,4,2,2,5.44,3,14.24,0,,,,,,,,,,,,,0,0,0,0,0,0
20/09/2018,23,23:00:00,2,1,4,2,2,5.49,3,14.27,0,,,,,,,,,,,,,0,0,0,0,0,0
21/09/2018,0,00:00:00,2,1,4,2,2,5.52,3,14.32,2,,,,,,,,,,,,,0,0,2,0,0,0
21/09/2018,1,01:00:00,2,1,4,2,2,5.52,3,14.31,6,,,,,,,,,,,,,0,0,6,0,0,0
21/09/2018,2,02:00:00,2,1,4,2,2,5.52,3,14.24,9,,,,,,,,,,,,,0,0,9,0,0,0
21/09/2018,3,03:00:00,2,1,4,2,2,5.52,3,14.22,10,,,,,,,,,,,,,0,0,10,0,0,0
21/09/2018,4,04:00:00,2,1,4,2,2,5.52,3,14.19,12,,,,,,,,,,,,,0,0,12,0,0,0
21/09/2018,5,05:00:00,2,1,4,2,2,5.51,3,14.16,5,,,,,,,,,,,,,0,0,5,0,0,0
21/09/2018,6,06:00:00,2,1,1,2,2,5.49,3,14.13,14,,,,,,,,,,,,,0,0,14,0,0,0
21/09/2018,7,07:00:00,2,1,1,1,1,5.49,3,14.11,2,,,,,,,,,,,,,0,2,0,0,0,0
21/09/2018,8,08:00:00,2,1,1,1,1,5.48,3,14.11,3,,,,,,,,,,,,,0,3,0,0,0,0
21/09/2018,9,09:00:00,2,1,2,1,1,5.47,3,14.12,3,,,,,,,,,,,,,0,3,0,0,0,0
21/09/2018,10,10:00:00,2,1,2,1,1,5.48,3,14.13,1,,,,,,,,,,,,,0,1,0,0,0,0
21/09/2018,11,11:00:00,2,1,2,1,1,5.5,3,14.31,1,,,,,,,,,,,,,0,1,0,0,0,0
21/09/2018,12,12:00:00,2,1,2,1,1,5.53,3,14.3,2,,,,,,,,,,,,,0,2,0,0,0,0
21/09/2018,13,13:00:00,2,1,2,1,1,5.59,3,14.29,0,,,,,,,,,,,,,0,0,0,0,0,0
21/09/2018,14,14:00:00,2,1,2,1,1,5.67,3,14.26,0,,,,,,,,,,,,,0,0,0,0,0,0
21/09/2018,15,15:00:00,2,1,2,1,1,5.76,3,14.28,1,,,,,,,,,,,,,0,1,0,0,0,0
21/09/2018,16,16:00:00,2,1,2,1,1,5.87,3,14.23,1,,,,,,,,,,,,,0,1,0,0,0,0
21/09/2018,17,17:00:00,2,1,2,1,1,5.96,3,14.21,3,,,,,,,,,,,,,2,1,0,0,0,0
21/09/2018,18,18:00:00,2,1,3,1,1,6.04,3,14.15,3,,,,,,,,,,,,,3,0,0,0,0,0
21/09/2018,19,19:00:00,2,1,3,1,1,6.12,3,14.08,4,,,,,,,,,,,,,2,2,0,0,0,0
21/09/2018,20,20:00:00,2,1,3,2,2,6.19,3,14.03,11,,,,,,,,,,,,,0,11,0,0,0,0
21/09/2018,21,21:00:00,2,1,4,2,2,6.23,3,13.98,3,,,,,,,,,,,,,0,3,0,0,0,0
21/09/2018,22,22:00:00,2,1,4,2,2,6.27,3,13.93,2,,,,,,,,,,,,,0,2,0,0,0,0
21/09/2018,23,23:00:00,2,1,4,2,2,6.3,3,13.86,2,,,,,,,,,,,,,0,2,0,0,0,0
09/10/2018,0,00:00:00,2,2,4,2,4,5.18,3,11.35,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,1,01:00:00,2,2,4,2,4,5.18,3,11.3,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,2,02:00:00,2,2,4,2,4,5.17,3,11.27,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,3,03:00:00,2,2,4,2,4,5.17,3,11.23,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,4,04:00:00,2,2,4,2,4,5.17,3,11.21,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,5,05:00:00,2,2,4,2,4,5.16,3,11.15,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,6,06:00:00,2,2,1,2,4,5.16,3,11.15,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,7,07:00:00,2,2,1,1,3,5.16,3,11.04,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,8,08:00:00,2,2,1,1,3,5.15,3,11.03,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,9,09:00:00,2,2,2,1,3,5.15,3,11.06,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,10,10:00:00,2,2,2,1,3,5.15,3,11.17,0,,,,,,,,,,,,,0,0,0,0,0,0
09/10/2018,11,11:00:00,2,2,2,1,3,5.15,3,11.28,0,,,,,,,,,,,,,0,0,0,0,0,0
